"Player Details","","","","","","Snap Share","","","","","","","","","","","","","","","","","",""
"Rank","Name","Team","POS","G","Season","W1","W2","W3","W4","W5","W6","W7","W8","W9","W10","W11","W12","W13","W14","W15","W16","W17","W18","Snap %"
"24","George Kittle","SF","TE","15","2024","91.4","74.6","","93.3","93.7","86.9","92.9","92.2","","88.5","","85.1","100.0","85.2","96.2","98.4","93.3","30.1","85.7"
"25","DK Metcalf","SEA","WR","15","2024","86.7","86.4","81.7","83.3","98.3","89.0","76.8","","","","91.5","77.0","75.4","78.7","92.9","88.1","88.2","88.7","85.5"
"26","Ray-Ray McCloud","ATL","WR","17","2024","48.0","100.0","94.6","98.0","98.8","82.4","87.3","88.3","91.1","98.6","98.2","","94.8","62.9","40.4","90.8","63.3","100.0","85.5"
"27","Courtland Sutton","DEN","WR","17","2024","91.3","89.3","70.3","83.9","82.8","88.7","86.9","82.2","85.3","94.5","83.3","86.2","91.8","","90.2","90.5","93.3","63.9","85.2"
"28","Sam LaPorta","DET","TE","16","2024","78.7","89.0","61.8","88.0","","62.1","94.5","78.7","85.5","58.1","","93.1","94.2","89.5","97.4","93.8","92.8","100.0","85.2"
"29","Tucker Kraft","GB","TE","17","2024","94.8","79.1","66.1","86.5","84.5","81.4","94.6","82.1","100.0","","93.0","82.1","90.6","88.9","88.5","62.3","84.2","95.1","85.0"
"30","Theo Johnson","NYG","TE","12","2024","89.7","80.4","81.2","69.2","78.9","91.9","90.9","95.5","83.1","89.0","","75.0","83.1","","","","","","84.2"
"31","Travis Kelce","KC","TE","16","2024","88.0","83.1","79.2","87.9","77.5","","77.6","79.4","85.5","86.2","78.8","91.2","88.1","81.5","89.3","87.1","87.9","","84.2"
"32","Mike Woods","CLV","WR","5","2024","","","","","","","","","","","","","77.4","87.0","100.0","73.0","85.5","","84.1"
"33","Rome Odunze","CHI","WR","17","2024","75.5","93.9","98.8","75.9","81.2","78.7","","75.0","88.6","67.8","82.4","86.3","76.3","92.3","81.0","83.1","91.4","91.2","83.9"
"34","Allen Lazard","NYJ","WR","12","2024","100.0","80.4","84.3","85.7","100.0","91.5","58.2","","","","","","","74.6","79.2","76.2","86.0","88.7","83.9"
"35","Darius Slayton","NYG","WR","16","2024","69.1","88.2","81.2","84.6","90.1","86.5","100.0","100.0","91.5","","","60.7","67.8","83.8","66.7","87.3","79.2","94.3","83.2"
"36","Cooper Kupp","LA","WR","12","2024","100.0","51.9","","","","","","56.1","91.2","89.7","70.6","94.9","90.9","81.9","84.6","78.0","85.2","","82.0"
"37","Demarcus Robinson","LA","WR","17","2024","91.9","92.3","90.7","86.2","98.7","","90.4","83.3","69.1","83.8","76.5","81.4","61.8","61.1","78.5","72.0","77.8","92.3","81.8"
"38","Tyler Conklin","NYJ","TE","16","2024","89.8","92.9","91.4","95.7","83.1","74.6","85.5","86.0","76.4","76.4","94.2","","83.9","79.4","","82.5","86.0","22.6","81.2"
"39","Hunter Henry","NE","TE","16","2024","84.4","86.4","64.6","79.0","92.7","71.4","87.0","84.1","86.2","90.2","86.1","82.5","78.5","","77.6","83.6","54.2","","81.1"
"40","Calvin Ridley","TEN","WR","17","2024","83.6","83.3","73.6","56.5","","80.0","82.1","80.3","93.2","92.2","87.3","78.8","100.0","82.3","72.3","89.5","93.8","53.3","81.1"
"41","Jordan Addison","MIN","WR","15","2024","47.1","","","68.8","89.4","","84.6","92.0","91.5","69.5","59.7","93.8","94.1","73.2","84.5","88.7","88.6","88.7","81.0"
"42","Terry McLaurin","WAS","WR","17","2024","82.1","91.3","82.5","68.7","72.3","76.8","69.8","75.0","73.3","86.4","73.0","85.1","76.6","","89.2","90.6","83.1","90.9","80.4"
"43","Brian Thomas","JAX","WR","17","2024","76.0","74.5","77.9","75.9","64.9","80.0","64.4","51.8","90.2","86.0","93.6","","88.1","82.8","87.0","90.2","87.7","89.7","80.1"
"44","Tyreek Hill","MIA","WR","17","2024","72.3","68.0","75.0","72.2","77.3","","91.2","87.5","96.7","86.8","79.7","77.3","80.0","97.0","91.9","82.8","89.5","39.7","79.9"
"45","George Pickens","PIT","WR","14","2024","66.7","74.1","73.8","88.2","59.6","64.5","78.8","81.0","","79.7","86.5","88.1","90.9","","","","90.4","91.4","79.9"
"46","Jameson Williams","DET","WR","15","2024","85.2","91.5","70.6","96.0","","74.2","76.4","","","72.6","67.1","86.1","78.3","68.4","87.0","83.1","78.3","81.8","79.6"
"47","Alec Pierce","IND","WR","16","2024","83.7","94.3","77.8","84.4","73.9","87.9","78.7","77.8","87.8","83.6","80.6","73.5","69.0","","48.6","","94.5","81.8","79.6"
"48","Jonathan Taylor","IND","RB","14","2024","95.3","49.1","85.2","73.4","","","","82.5","71.4","83.6","89.6","95.9","87.9","","66.7","75.8","89.0","72.7","79.5"
"49","Michael Wilson","ARZ","WR","16","2024","80.0","69.4","90.6","86.2","73.7","92.7","76.4","69.4","70.2","68.4","","82.1","80.5","77.8","71.9","92.2","87.8","","79.4"
"50","Marvin Harrison","ARZ","WR","17","2024","90.0","69.4","86.8","91.4","77.2","14.5","83.6","91.9","75.4","71.9","","94.6","87.0","85.7","76.6","81.3","85.1","75.4","79.1"
"51","Stefon Diggs","HST","WR","8","2024","76.3","82.0","85.7","85.3","86.6","80.6","81.0","55.9","","","","","","","","","","","79.0"
"52","Tee Higgins","CIN","WR","12","2024","","","90.0","61.3","73.8","88.5","83.0","","","","84.6","","93.0","87.7","85.9","71.4","66.7","66.2","78.7"
"53","Kayshon Boutte","NE","WR","15","2024","","","37.5","21.0","65.5","81.0","81.5","82.5","96.9","96.7","91.7","85.7","98.5","","87.8","89.6","77.1","71.7","78.5"
"54","Jaylen Waddle","MIA","WR","15","2024","73.8","72.0","83.9","74.1","76.0","","85.3","85.9","85.0","88.7","76.6","75.8","90.8","81.8","38.7","","","89.7","78.5"
"55","Dalton Schultz","HST","TE","17","2024","80.3","73.8","95.2","86.8","97.0","83.9","74.1","66.2","70.7","72.3","76.7","83.3","72.1","","93.9","81.0","72.2","53.4","78.3"
"56","Andrei Iosivas","CIN","WR","17","2024","100.0","77.0","76.7","74.2","81.5","67.3","67.9","87.9","90.1","82.7","66.7","","66.7","66.2","87.5","67.9","78.6","88.7","78.1"
"57","Chuba Hubbard","CAR","RB","15","2024","54.5","58.7","60.0","73.9","67.2","82.3","83.7","76.3","78.0","89.7","","87.9","80.9","97.1","94.0","83.1","","","78.0"
"58","Brandon Aiyuk","SF","WR","7","2024","60.0","89.6","78.5","80.0","95.2","95.1","39.3","","","","","","","","","","","","77.1"
"59","Elijah Moore","CLV","WR","17","2024","94.3","69.2","79.4","73.7","69.5","66.0","62.3","74.2","80.3","","75.7","70.9","77.4","82.6","85.0","79.4","64.5","94.5","76.3"
"60","Romeo Doubs","GB","WR","13","2024","87.9","77.6","72.9","86.5","","72.9","85.7","83.6","77.4","","74.4","49.3","","","75.4","66.7","84.2","","76.3"
"61","Wan'Dale Robinson","NYG","WR","17","2024","67.6","64.7","58.0","64.6","83.1","81.1","85.5","88.1","71.2","65.8","","82.1","76.3","98.6","75.0","92.7","64.2","75.5","76.3"
"62","Jalen Tolbert","DAL","WR","17","2024","65.0","84.8","77.1","68.6","89.3","92.3","","89.8","95.9","94.6","78.2","96.7","70.6","64.4","48.6","28.6","71.7","72.0","76.2"
"63","David Njoku","CLV","TE","11","2024","37.1","","","","42.4","73.6","84.4","84.8","76.3","","87.1","100.0","90.5","89.9","","65.1","","","76.0"
"64","Rashid Shaheed","NO","WR","6","2024","66.1","66.1","74.5","77.1","86.3","81.8","","","","","","","","","","","","","75.3"
"65","CeeDee Lamb","DAL","WR","16","2024","71.7","81.8","87.1","84.3","88.0","69.2","","88.1","82.2","82.1","78.2","95.1","66.2","96.6","68.6","55.4","1.7","","75.1"
"66","Bijan Robinson","ATL","RB","17","2024","90.0","74.1","83.9","60.8","66.7","55.9","69.0","66.7","75.0","78.1","71.4","","74.0","84.3","75.4","73.8","91.7","87.0","75.0"
"67","Zay Flowers","BLT","WR","17","2024","87.8","90.5","65.0","66.7","81.8","70.8","70.4","87.1","53.7","81.0","85.2","80.0","94.4","","81.4","87.1","65.6","20.9","75.0"
"68","Christian McCaffrey","SF","RB","4","2024","","","","","","","","","","88.5","93.0","80.9","25.5","","","","","","74.1"
"69","Saquon Barkley","PHI","RB","16","2024","81.1","91.2","82.1","60.7","","80.6","50.8","83.1","74.0","49.2","80.0","72.1","87.0","75.0","59.7","83.1","73.8","","73.9"
"70","Deebo Samuel","SF","WR","15","2024","72.9","85.1","","78.3","82.5","83.6","5.4","62.5","","78.7","86.0","70.2","74.5","78.7","77.4","80.3","81.7","","73.5"
"71","Keon Coleman","BUF","WR","13","2024","72.4","91.1","31.7","73.7","64.4","63.3","75.9","82.6","76.3","","","","","","63.2","65.5","90.3","98.5","72.9"
"72","Breece Hall","NYJ","RB","16","2024","83.7","71.4","71.4","71.4","74.6","86.4","81.8","73.7","76.4","81.8","84.6","","61.3","","50.9","79.4","47.4","69.4","72.7"
"73","Ladd McConkey","LAC","WR","16","2024","68.5","47.7","71.1","75.5","","64.0","87.5","61.9","83.9","75.4","71.4","85.0","62.2","","89.6","77.0","76.6","66.7","72.4"
"74","Gabe Davis","JAX","WR","10","2024","96.0","96.4","79.4","79.3","77.2","71.7","67.8","16.1","","86.0","55.3","","","","","","","","72.3"
"75","Evan Engram","JAX","TE","9","2024","68.0","","","","","61.7","55.9","82.1","78.4","83.7","76.6","","74.6","70.7","","","","","71.9"
"76","Jauan Jennings","SF","WR","15","2024","45.7","55.2","83.1","56.7","57.1","47.5","","","","91.8","94.7","91.5","95.7","73.8","94.3","91.8","93.3","31.5","71.7"
"77","Xavier Legette","CAR","WR","16","2024","61.8","45.7","58.6","89.9","34.5","77.4","83.7","66.1","82.0","100.0","","94.8","95.6","87.0","44.0","","69.6","43.1","71.5"
"78","Alvin Kamara","NO","RB","14","2024","48.4","60.7","89.1","81.4","92.2","74.2","57.6","55.9","76.7","80.8","74.1","","85.3","72.3","49.0","","","","71.2"
"79","Nick Westbrook-Ikhine","TEN","WR","17","2024","23.0","15.0","24.5","29.0","","21.8","47.8","91.5","97.3","100.0","85.5","92.4","100.0","93.5","90.8","91.2","100.0","96.7","71.1"
"80","Christian Kirk","JAX","WR","8","2024","70.0","87.3","73.5","79.3","56.1","75.0","57.6","64.3","","","","","","","","","","","70.4"
"81","Mike Evans","TB","WR","14","2024","68.9","83.0","82.1","79.7","84.3","55.6","26.9","","","","","58.1","83.1","84.7","64.2","80.0","62.2","89.1","70.4"
"82","Jalen McMillan","TB","WR","13","2024","82.0","76.6","76.8","","","18.1","60.3","80.3","","","","62.9","75.3","79.7","65.7","84.3","68.9","90.6","70.2"
"83","Quentin Johnston","LAC","WR","15","2024","66.7","67.7","80.0","77.4","","42.7","","","67.9","82.5","81.0","65.0","66.7","80.7","72.9","67.2","68.8","72.2","69.9"
"84","Rashod Bateman","BLT","WR","17","2024","83.8","82.5","65.0","63.0","64.9","76.9","75.9","82.3","63.0","77.6","85.2","58.3","39.4","","76.3","80.6","44.3","71.6","69.9"
"85","Tyler Lockett","SEA","WR","17","2024","48.3","80.3","56.7","71.8","84.5","76.7","58.9","80.9","86.5","","78.0","67.2","49.1","65.6","75.0","69.5","68.6","52.8","69.3"
"86","Adam Thielen","CAR","WR","10","2024","69.1","93.5","32.9","","","","","","","","","62.1","73.5","73.9","84.0","58.5","84.8","76.9","69.3"
"87","Tank Dell","HST","WR","14","2024","63.2","67.2","68.3","","65.7","74.2","72.4","75.0","74.7","73.8","65.0","83.3","70.5","","61.2","50.0","","","69.0"
"88","Pat Freiermuth","PIT","TE","17","2024","72.7","56.9","81.5","76.5","80.7","87.1","71.2","68.3","","58.1","56.8","64.2","66.7","61.3","68.3","68.3","60.3","79.3","69.0"
"89","Tony Pollard","TEN","RB","16","2024","62.3","68.3","64.2","61.3","","74.5","88.1","80.3","84.9","52.9","65.5","93.9","72.0","62.9","44.6","40.4","","75.0","68.9"
"90","Tommy Tremble","CAR","TE","12","2024","","50.0","85.7","82.6","29.3","","","59.3","","","","81.0","100.0","66.7","66.0","73.8","52.2","60.0","68.7"
"91","Foster Moreau","NO","TE","17","2024","77.4","80.4","72.7","57.1","52.9","48.5","59.1","77.9","76.7","82.7","84.5","","64.7","72.3","62.7","49.1","67.9","81.0","68.7"
"92","Puka Nacua","LA","WR","11","2024","32.4","","","","","","","53.0","39.7","82.4","74.5","81.4","78.2","75.0","76.9","82.0","96.3","","68.6"
"93","Brandin Cooks","DAL","WR","10","2024","76.7","81.8","81.4","82.4","","","","","","","","","39.7","55.9","62.9","73.2","65.0","69.3","68.5"
"94","Nico Collins","HST","WR","12","2024","88.2","83.6","84.1","88.2","13.4","","","","","","43.3","79.6","72.1","","81.6","84.5","70.4","19.0","67.4"
"95","Ricky Pearsall","SF","WR","11","2024","","","","","","","76.8","60.9","","63.9","56.1","66.0","72.3","49.2","54.7","72.1","70.0","91.8","67.2"
"96","Grant Calcaterra","PHI","TE","17","2024","44.6","39.7","35.8","48.2","","91.9","78.5","93.2","94.5","63.1","50.0","54.4","50.0","91.1","92.2","90.1","82.0","39.7","67.0"
"97","Zach Ertz","WAS","TE","17","2024","73.2","66.7","66.7","65.7","58.5","83.9","57.1","75.0","46.7","79.7","81.0","74.6","64.9","","23.0","71.9","68.8","90.9","66.8"
"98","Dallas Goedert","PHI","TE","10","2024","83.8","98.5","85.1","66.1","","4.8","","","","63.1","91.4","73.5","70.4","","","","","19.1","66.3"
"99","D'Andre Swift","CHI","RB","17","2024","71.7","66.7","52.4","66.7","68.1","68.9","","73.3","62.9","67.8","54.4","53.4","69.5","78.8","69.8","72.9","63.8","77.2","66.2"
"100","Mack Hollins","BUF","WR","17","2024","58.6","71.1","65.0","61.4","55.9","65.0","74.1","47.8","69.5","87.1","56.3","","67.9","75.9","50.0","70.7","53.2","98.5","66.1"
"101","Xavier Worthy","KC","WR","17","2024","62.0","66.1","50.0","74.1","66.3","","61.2","52.9","68.7","73.8","59.6","63.2","56.7","83.1","81.3","78.6","91.4","3.0","66.1"
"102","Jalen Coker","CAR","WR","11","2024","","","","10.1","51.7","62.9","51.2","67.8","44.0","89.7","","","","","86.0","86.2","87.0","92.3","65.8"
"103","Jake Ferguson","DAL","TE","14","2024","63.3","","68.6","74.5","73.3","73.8","","81.4","82.2","76.8","10.3","","","76.3","60.0","62.5","68.3","61.3","65.6"
"104","Josh Downs","IND","WR","14","2024","","","57.4","62.5","62.3","80.3","60.7","69.8","51.0","67.2","70.1","53.1","","","76.4","58.1","58.9","75.3","65.3"
"105","Noah Fant","SEA","TE","14","2024","73.3","81.8","50.0","57.7","70.7","72.6","51.8","61.7","","","","","68.4","57.4","60.7","74.6","56.9","71.7","65.1"
"106","Amari Cooper","CLV, BUF","WR","14","2024","94.3","90.8","88.9","93.0","84.7","83.0","33.3","52.2","","","50.7","","46.4","55.6","44.1","55.2","32.3","","64.7"
"107","Chase Brown","CIN","RB","16","2024","35.4","16.4","23.3","43.5","30.8","61.5","58.5","50.0","83.1","88.0","83.3","","82.5","81.5","92.2","98.2","79.8","","64.5"
"108","Josh Palmer","LAC","WR","15","2024","81.5","43.1","","77.4","","52.0","57.8","76.2","60.7","54.4","74.6","81.7","64.4","86.0","75.0","59.0","40.3","","64.5"
"109","Kenneth Walker","SEA","RB","11","2024","66.7","","","60.3","69.0","68.5","46.4","53.2","75.7","","76.3","65.6","61.4","","","57.6","","","64.2"
"110","J.K. Dobbins","LAC","RB","13","2024","59.3","47.7","64.4","71.7","","73.3","67.2","81.0","76.8","66.7","71.4","31.7","","","","","54.5","66.7","63.9"
"111","Aaron Jones","MIN","RB","17","2024","52.9","61.1","61.7","82.8","24.2","","76.9","92.0","76.1","53.7","55.2","80.0","51.0","64.3","62.0","82.3","52.9","61.3","63.7"
"112","Juwan Johnson","NO","TE","17","2024","35.5","41.1","49.1","67.1","78.4","75.8","72.7","44.1","63.0","57.7","56.9","","70.6","72.3","70.6","71.7","75.5","77.8","63.5"
"113","Jayden Reed","GB","WR","17","2024","72.4","56.7","61.0","77.0","75.9","52.9","75.0","56.7","71.0","","55.8","49.3","67.9","48.9","60.7","58.0","70.2","68.9","63.5"
"114","Noah Brown","WAS","WR","11","2024","","29.0","56.1","67.2","","66.1","60.3","80.6","51.7","91.5","77.8","76.1","44.2","","","","","","63.2"
"115","Van Jefferson","PIT","WR","17","2024","71.2","79.3","16.9","83.8","80.7","61.3","62.1","81.0","","68.9","56.8","25.4","62.1","72.6","80.5","78.3","41.1","67.2","63.1"
"116","Joe Mixon","HST","RB","14","2024","71.1","47.5","","","","46.8","69.0","80.9","54.7","75.4","80.0","77.8","80.3","","63.3","65.5","48.1","19.0","63.1"
"117","Mark Andrews","BLT","TE","17","2024","71.6","68.3","35.0","48.1","59.7","52.3","53.7","75.8","46.3","89.7","61.1","40.0","73.2","","66.1","77.4","55.7","82.1","62.7"
"118","Josh Jacobs","GB","RB","17","2024","72.4","67.2","50.8","60.8","75.9","64.3","71.4","65.7","58.1","","79.1","52.2","77.4","75.6","75.4","40.6","63.2","29.5","62.6"
"119","Michael Mayer","LV","TE","11","2024","55.9","63.3","49.2","","","","","","","","51.6","43.8","60.3","79.7","70.8","61.2","73.0","81.3","62.4"
"120","Tyler Boyd","TEN","WR","16","2024","82.0","80.0","71.7","48.4","","65.5","55.2","60.6","30.1","60.8","58.2","56.1","84.0","58.1","61.5","52.6","84.4","","62.3"
"121","Michael Carter","ARZ","RB","3","2024","","","","","","","","","","","","","","","","39.1","70.3","77.0","62.3"
"122","Zack Moss","CIN","RB","8","2024","64.6","83.6","76.7","56.5","67.7","46.2","49.1","50.0","","","","","","","","","","","62.3"
"123","Rhamondre Stevenson","NE","RB","15","2024","79.7","74.2","45.8","54.8","45.5","","51.9","79.4","72.3","72.1","76.4","39.7","78.5","","65.3","43.3","41.7","","62.3"
"124","Demario Douglas","NE","WR","17","2024","60.9","54.5","83.3","59.7","65.5","60.3","40.7","57.1","70.8","41.0","58.3","69.8","63.1","","59.2","56.7","93.8","73.3","62.2"
"125","De'Von Achane","MIA","RB","17","2024","49.2","62.7","73.2","72.2","14.7","","57.4","57.8","71.7","73.6","62.5","53.0","67.7","83.3","66.1","73.4","54.4","70.6","61.8"
"126","Kevin Austin","NO","WR","8","2024","","","","","","","","","","48.1","63.8","","63.2","64.6","54.9","88.7","62.3","46.0","61.3"
"127","Austin Trammell","JAX","WR","1","2024","","","","","","","","","60.8","","","","","","","","","","60.8"
"128","Kyle Pitts","ATL","TE","17","2024","96.0","72.4","67.9","64.7","85.2","66.2","74.6","48.3","53.6","50.7","73.2","","37.7","78.6","38.6","43.1","45.0","44.2","60.8"
"129","Chris Olave","NO","WR","8","2024","77.4","73.2","81.8","80.0","96.1","3.0","","82.4","9.6","","","","","","","","","","60.7"
"130","Dawson Knox","BUF","TE","16","2024","60.3","53.3","53.3","45.6","55.9","60.0","57.4","55.1","64.4","68.6","83.1","","46.4","81.5","75.0","55.2","46.8","","60.6"
"131","Khalil Shakir","BUF","WR","15","2024","55.2","68.9","51.7","59.6","","38.3","68.5","58.0","47.5","72.9","69.0","","50.0","77.8","60.3","74.1","58.1","","60.6"
"132","James Conner","ARZ","RB","16","2024","66.7","59.7","75.5","56.9","82.5","30.9","85.5","80.6","49.1","56.1","","69.6","58.4","74.6","71.9","43.8","16.2","","60.4"
"133","Justin Watson","KC","WR","17","2024","52.0","44.1","40.3","69.0","71.3","","70.1","77.9","68.7","76.9","57.7","69.1","49.3","49.2","56.0","51.4","36.2","97.0","60.4"
"134","Rashee Rice","KC","WR","4","2024","76.0","79.7","76.4","6.9","","","","","","","","","","","","","","","60.3"
"135","T.J. Hockenson","MIN","TE","10","2024","","","","","","","","","45.1","46.3","44.8","66.2","64.7","62.5","63.4","69.4","67.1","77.4","60.0"
"136","Chig Okonkwo","TEN","TE","17","2024","59.0","48.3","52.8","48.4","","52.7","56.7","60.6","75.3","54.9","70.9","77.3","66.0","71.0","60.0","84.2","70.3","5.0","59.9"
"137","Isaiah Likely","BLT","TE","16","2024","68.9","49.2","65.0","51.9","70.1","66.2","57.4","61.3","33.3","","48.1","53.3","49.3","","66.1","64.5","77.0","56.7","59.2"
"138","Kendrick Bourne","NE","WR","12","2024","","","","","29.1","57.1","61.1","76.2","78.5","","47.2","58.7","66.2","","51.0","70.1","70.8","40.0","59.1"
"139","Jahan Dotson","PHI","WR","17","2024","41.9","80.9","86.6","87.5","","35.5","58.5","40.7","54.8","43.1","47.1","67.6","64.8","41.1","50.6","63.4","45.9","92.6","59.0"
"140","Tim Patrick","DET","WR","16","2024","","39.0","50.0","42.0","","43.9","47.3","76.6","74.5","50.0","69.7","50.0","69.6","65.8","83.1","64.6","55.1","60.6","58.9"
"141","Brenton Strange","JAX","TE","17","2024","42.0","72.7","72.1","72.4","93.0","40.0","45.8","46.4","19.6","44.2","48.9","","41.8","48.3","80.5","59.0","73.7","70.6","58.3"
"142","Noah Gray","KC","TE","17","2024","56.0","67.8","48.6","50.0","58.8","","67.2","70.6","67.5","56.9","78.8","60.3","62.7","63.1","53.3","51.4","41.4","12.1","58.2"
"143","Rico Dowdle","DAL","RB","16","2024","45.0","43.9","45.7","47.1","50.7","29.2","","","72.6","53.6","47.4","63.9","70.6","76.3","72.9","75.0","66.7","65.3","57.8"
"144","Christian Watson","GB","WR","15","2024","63.8","59.7","55.9","12.2","","60.0","53.6","73.1","54.8","","69.8","62.7","94.3","91.1","77.0","43.5","","16.4","57.5"
"145","Derrick Henry","BLT","RB","17","2024","48.6","46.0","60.0","64.8","50.6","64.6","57.4","50.0","61.1","60.3","46.3","60.0","52.1","","45.8","74.2","65.6","70.1","57.3"
"146","Will Dissly","LAC","TE","15","2024","46.3","50.8","51.1","41.5","","66.7","71.9","66.7","66.1","56.1","55.6","76.7","64.4","38.6","","","45.5","58.3","57.3"
"147","Tyrone Tracy","NYG","RB","17","2024","20.6","17.6","29.0","23.1","59.2","83.8","67.3","59.7","71.2","79.5","","41.1","74.6","83.8","66.7","60.0","66.0","58.5","57.2"
"148","Dalton Kincaid","BUF","TE","13","2024","82.8","42.2","56.7","63.2","67.8","81.7","72.2","52.2","83.1","24.3","","","","","45.6","34.5","43.5","","57.1"
"149","Drew Sample","CIN","TE","17","2024","52.1","49.2","40.0","58.1","41.5","48.1","50.9","32.8","77.5","58.7","60.3","","59.6","67.7","64.1","87.5","60.7","53.5","57.0"
"150","Cedric Tillman","CLV","WR","11","2024","32.9","33.8","30.2","14.0","30.5","37.7","83.1","87.9","96.1","","97.1","56.4","","","","","","","56.8"
"151","Colby Parkinson","LA","TE","17","2024","93.2","80.8","100.0","87.9","80.3","","67.3","66.7","42.6","16.2","39.2","27.1","34.5","48.6","49.2","36.0","40.7","40.0","56.2"
"152","Parker Washington","JAX","WR","17","2024","14.0","23.6","27.9","24.1","14.0","30.0","35.6","73.2","86.3","51.2","57.4","","80.6","74.1","83.1","93.4","84.2","83.8","56.1"
"153","Jahmyr Gibbs","DET","RB","17","2024","50.8","62.2","45.6","54.0","","53.0","60.0","42.6","36.4","62.9","40.8","66.7","47.8","56.6","74.0","69.2","52.2","68.2","56.0"
